feature,r
LDA50_abstract_weight__0_network_state_resting,0.02956525141037014
LDA50_abstract_weight__1_anxiety_trait_personality,-0.017085622929898334
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.030733800630298822
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.048496683873500764
LDA50_abstract_weight__4_stimulus_time_repetition,-0.008301995067537106
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03388740140132052
LDA50_abstract_weight__6_auditory_speech_temporal,0.01462272105192361
LDA50_abstract_weight__7_reward_feedback_striatum,-0.013733033532750112
LDA50_abstract_weight__8_mpfc_social_medial,0.04631236494377875
LDA50_abstract_weight__9_memory_working_wm,0.024031362769079422
LDA50_abstract_weight__10_food_taste_weight,-0.010514631347539655
LDA50_abstract_weight__11_learning_training_practice,-0.0028181054378071274
LDA50_abstract_weight__12_women_men_sex,-0.0032304215554112997
LDA50_abstract_weight__13_fear_threat_smokers,0.0009255423517821856
LDA50_abstract_weight__14_disease_ad_pd,-0.015003857349737502
LDA50_abstract_weight__15_task_performance_cognitive,0.04769029591316495
LDA50_abstract_weight__16_response_inhibition_control,0.02248685750732609
LDA50_abstract_weight__17_motor_cortex_hand,0.045474118600247866
LDA50_abstract_weight__18_number_ips_numerical,-0.019953755454046308
LDA50_abstract_weight__19_action_actions_observation,0.018482680392533105
LDA50_abstract_weight__20_control_conflict_task,0.00558136806705464
LDA50_abstract_weight__21_matter_volume_structural,-0.08909338940917054
LDA50_abstract_weight__22_method_group_approach,-0.06417984208043641
LDA50_abstract_weight__23_asd_autism_group,0.02669113037081424
LDA50_abstract_weight__24_age_adults_older,0.01760004449910453
LDA50_abstract_weight__25_spatial_body_human,-0.05839806619495163
LDA50_abstract_weight__26_emotional_amygdala_negative,0.02965314013817488
LDA50_abstract_weight__27_disorder_adhd_group,-0.051359136998853895
LDA50_abstract_weight__28_social_empathy_moral,0.024310466634147657
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.03201475386204294
LDA50_abstract_weight__30_decision_making_risk,0.010580749607019012
LDA50_abstract_weight__31_model_models_prediction,-0.038279721684189194
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.04448245387027357
LDA50_abstract_weight__33_memory_retrieval_encoding,0.07078555680719334
LDA50_abstract_weight__34_frequency_hz_ms,-0.05789343873533792
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06698296459987563
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.03063688311912587
LDA50_abstract_weight__37_language_reading_word,0.026018888137687733
LDA50_abstract_weight__38_semantic_category_representations,0.0019524378399961592
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.029773141341016638
LDA50_abstract_weight__40_face_faces_facial,-0.02660226456061973
LDA50_abstract_weight__41_imagery_mental_events,0.06158620816640965
LDA50_abstract_weight__42_visual_cortex_sensory,-0.01943197136674266
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.011432984702805836
LDA50_abstract_weight__44_eye_sleep_gaze,-0.011095471046471014
LDA50_abstract_weight__45_motion_perception_visual,-0.05602585714064804
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01614890504825892
LDA50_abstract_weight__47_attention_attentional_target,0.002723859803751878
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04575391577254986
LDA50_abstract_weight__49_depression_mdd_state,-0.07650561428774759
