feature,r
LDA50_abstract_weight__0_network_state_resting,0.03487335041506643
LDA50_abstract_weight__1_anxiety_trait_personality,-0.027445106988675846
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.01709537000519838
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.021268106340726508
LDA50_abstract_weight__4_stimulus_time_repetition,-0.013157823722564329
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04349252875073959
LDA50_abstract_weight__6_auditory_speech_temporal,0.028092335776558584
LDA50_abstract_weight__7_reward_feedback_striatum,-0.023689137124290587
LDA50_abstract_weight__8_mpfc_social_medial,0.053308772933886084
LDA50_abstract_weight__9_memory_working_wm,0.03343104290640207
LDA50_abstract_weight__10_food_taste_weight,-0.019609077369553557
LDA50_abstract_weight__11_learning_training_practice,-0.002278521609120583
LDA50_abstract_weight__12_women_men_sex,-0.008084942389238643
LDA50_abstract_weight__13_fear_threat_smokers,-0.011707154336966423
LDA50_abstract_weight__14_disease_ad_pd,-0.0122478338461403
LDA50_abstract_weight__15_task_performance_cognitive,0.04828736921651293
LDA50_abstract_weight__16_response_inhibition_control,0.01636541023708536
LDA50_abstract_weight__17_motor_cortex_hand,0.048478265652277905
LDA50_abstract_weight__18_number_ips_numerical,-0.010813769032428578
LDA50_abstract_weight__19_action_actions_observation,0.03567507016278536
LDA50_abstract_weight__20_control_conflict_task,0.004134959119462015
LDA50_abstract_weight__21_matter_volume_structural,-0.08900922936823842
LDA50_abstract_weight__22_method_group_approach,-0.0646115739244291
LDA50_abstract_weight__23_asd_autism_group,0.026959113252606838
LDA50_abstract_weight__24_age_adults_older,0.018413504699742653
LDA50_abstract_weight__25_spatial_body_human,-0.04802837484800846
LDA50_abstract_weight__26_emotional_amygdala_negative,0.01760110561374904
LDA50_abstract_weight__27_disorder_adhd_group,-0.05474961261862946
LDA50_abstract_weight__28_social_empathy_moral,0.021697305036132424
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04057829165326058
LDA50_abstract_weight__30_decision_making_risk,0.009978340546124233
LDA50_abstract_weight__31_model_models_prediction,-0.03764409700145183
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.024867337291063604
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06229424288845166
LDA50_abstract_weight__34_frequency_hz_ms,-0.05855129597596149
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07202466306617551
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.035243072613693915
LDA50_abstract_weight__37_language_reading_word,0.040040133650181664
LDA50_abstract_weight__38_semantic_category_representations,0.008189233316495678
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.023653854474102922
LDA50_abstract_weight__40_face_faces_facial,-0.03696144136013946
LDA50_abstract_weight__41_imagery_mental_events,0.06757008129966394
LDA50_abstract_weight__42_visual_cortex_sensory,-0.014569603263313618
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012275070734218525
LDA50_abstract_weight__44_eye_sleep_gaze,-0.005725870122074158
LDA50_abstract_weight__45_motion_perception_visual,-0.048272109835376525
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.009423843887958928
LDA50_abstract_weight__47_attention_attentional_target,0.014082197659166256
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05243632579761278
LDA50_abstract_weight__49_depression_mdd_state,-0.0784961074583395
