feature,r
LDA50_abstract_weight__0_network_state_resting,0.020569711539414292
LDA50_abstract_weight__1_anxiety_trait_personality,-0.024744950155339968
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.006899833248239625
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.022655654416500144
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009887426030038858
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04933167679495984
LDA50_abstract_weight__6_auditory_speech_temporal,0.03690802268473024
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03065348132651093
LDA50_abstract_weight__8_mpfc_social_medial,0.04767762566958388
LDA50_abstract_weight__9_memory_working_wm,0.03367637935855479
LDA50_abstract_weight__10_food_taste_weight,-0.019204366243230686
LDA50_abstract_weight__11_learning_training_practice,-0.005731618682518252
LDA50_abstract_weight__12_women_men_sex,-0.006149404345839226
LDA50_abstract_weight__13_fear_threat_smokers,-0.013954042315874727
LDA50_abstract_weight__14_disease_ad_pd,-0.022544201824932622
LDA50_abstract_weight__15_task_performance_cognitive,0.044566194895146675
LDA50_abstract_weight__16_response_inhibition_control,0.022048533344434487
LDA50_abstract_weight__17_motor_cortex_hand,0.03650887137202873
LDA50_abstract_weight__18_number_ips_numerical,0.0014549060233332632
LDA50_abstract_weight__19_action_actions_observation,0.05083286061250434
LDA50_abstract_weight__20_control_conflict_task,0.007644241643732223
LDA50_abstract_weight__21_matter_volume_structural,-0.09488971338827555
LDA50_abstract_weight__22_method_group_approach,-0.06871813244251063
LDA50_abstract_weight__23_asd_autism_group,0.025449706865978233
LDA50_abstract_weight__24_age_adults_older,0.011505859781617065
LDA50_abstract_weight__25_spatial_body_human,-0.04418017573129889
LDA50_abstract_weight__26_emotional_amygdala_negative,0.021838546856886694
LDA50_abstract_weight__27_disorder_adhd_group,-0.055095261657009224
LDA50_abstract_weight__28_social_empathy_moral,0.020608138402883412
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.0413282362709062
LDA50_abstract_weight__30_decision_making_risk,0.002245911005190103
LDA50_abstract_weight__31_model_models_prediction,-0.03902670508038501
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.031014119183055775
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06145639685237128
LDA50_abstract_weight__34_frequency_hz_ms,-0.06177688929042042
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07237058943879063
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.039120498565493836
LDA50_abstract_weight__37_language_reading_word,0.05056560915371202
LDA50_abstract_weight__38_semantic_category_representations,0.011761053111106132
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02543739565560746
LDA50_abstract_weight__40_face_faces_facial,-0.021866717064526156
LDA50_abstract_weight__41_imagery_mental_events,0.05615207325201943
LDA50_abstract_weight__42_visual_cortex_sensory,-0.003963864663377356
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.015271365990147752
LDA50_abstract_weight__44_eye_sleep_gaze,-0.005168942222188279
LDA50_abstract_weight__45_motion_perception_visual,-0.04087543931655562
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.012403311779836218
LDA50_abstract_weight__47_attention_attentional_target,0.017077827675691964
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.043981477917900025
LDA50_abstract_weight__49_depression_mdd_state,-0.08488989993171067
