feature,r
LDA50_abstract_weight__0_network_state_resting,0.0019054058800991884
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03364524000391958
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.007002056258995884
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.01100207525343179
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004887944804351087
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.056489342047791095
LDA50_abstract_weight__6_auditory_speech_temporal,0.03368707828462376
LDA50_abstract_weight__7_reward_feedback_striatum,-0.04058690995434258
LDA50_abstract_weight__8_mpfc_social_medial,0.04991386306716584
LDA50_abstract_weight__9_memory_working_wm,0.04064200428712103
LDA50_abstract_weight__10_food_taste_weight,-0.028714916320152748
LDA50_abstract_weight__11_learning_training_practice,-0.004580168406083617
LDA50_abstract_weight__12_women_men_sex,-0.01508692372403299
LDA50_abstract_weight__13_fear_threat_smokers,-0.029043654819415652
LDA50_abstract_weight__14_disease_ad_pd,-0.024438209556959023
LDA50_abstract_weight__15_task_performance_cognitive,0.053900865474934154
LDA50_abstract_weight__16_response_inhibition_control,0.005597557731436962
LDA50_abstract_weight__17_motor_cortex_hand,0.03809249742938919
LDA50_abstract_weight__18_number_ips_numerical,0.0013308927157915933
LDA50_abstract_weight__19_action_actions_observation,0.07207504239991658
LDA50_abstract_weight__20_control_conflict_task,-0.005460871238478954
LDA50_abstract_weight__21_matter_volume_structural,-0.10174865598217958
LDA50_abstract_weight__22_method_group_approach,-0.07308012967416837
LDA50_abstract_weight__23_asd_autism_group,0.02721573418133
LDA50_abstract_weight__24_age_adults_older,0.008232079115117122
LDA50_abstract_weight__25_spatial_body_human,-0.026335457715776417
LDA50_abstract_weight__26_emotional_amygdala_negative,0.013763052664146779
LDA50_abstract_weight__27_disorder_adhd_group,-0.06696991023334835
LDA50_abstract_weight__28_social_empathy_moral,0.012073878891483947
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04879670967945302
LDA50_abstract_weight__30_decision_making_risk,-0.005298025317666035
LDA50_abstract_weight__31_model_models_prediction,-0.03961339209044849
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.000771705680470715
LDA50_abstract_weight__33_memory_retrieval_encoding,0.0779193801578609
LDA50_abstract_weight__34_frequency_hz_ms,-0.06389927043099267
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07772508267135134
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05177306189266092
LDA50_abstract_weight__37_language_reading_word,0.09494031607222153
LDA50_abstract_weight__38_semantic_category_representations,0.031109292378600658
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.0263339565320145
LDA50_abstract_weight__40_face_faces_facial,-0.010061052167755422
LDA50_abstract_weight__41_imagery_mental_events,0.06755471583975464
LDA50_abstract_weight__42_visual_cortex_sensory,0.012288381789708437
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.01167247136139761
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0005506477004016542
LDA50_abstract_weight__45_motion_perception_visual,-0.020905543777069997
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0011088665580768723
LDA50_abstract_weight__47_attention_attentional_target,0.02023368415939501
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.049132326016414166
LDA50_abstract_weight__49_depression_mdd_state,-0.0938068435789613
