feature,r
LDA50_abstract_weight__0_network_state_resting,-0.002727394985021626
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03485635906497971
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.0007175385576439537
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.007312532657934613
LDA50_abstract_weight__4_stimulus_time_repetition,-8.630667412145954e-07
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05309402874074641
LDA50_abstract_weight__6_auditory_speech_temporal,0.03554211698466055
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03257456426648365
LDA50_abstract_weight__8_mpfc_social_medial,0.034278943497892886
LDA50_abstract_weight__9_memory_working_wm,0.04481637441117729
LDA50_abstract_weight__10_food_taste_weight,-0.022284008510271135
LDA50_abstract_weight__11_learning_training_practice,-0.005312800105352959
LDA50_abstract_weight__12_women_men_sex,-0.009467271743363051
LDA50_abstract_weight__13_fear_threat_smokers,-0.021435329222636038
LDA50_abstract_weight__14_disease_ad_pd,-0.03246270851606391
LDA50_abstract_weight__15_task_performance_cognitive,0.06460925656164387
LDA50_abstract_weight__16_response_inhibition_control,0.033476556607369035
LDA50_abstract_weight__17_motor_cortex_hand,0.03983789337045625
LDA50_abstract_weight__18_number_ips_numerical,0.01328836249795874
LDA50_abstract_weight__19_action_actions_observation,0.06521493588923737
LDA50_abstract_weight__20_control_conflict_task,0.012778485895306188
LDA50_abstract_weight__21_matter_volume_structural,-0.10985142031519216
LDA50_abstract_weight__22_method_group_approach,-0.08181837287695336
LDA50_abstract_weight__23_asd_autism_group,0.02561314669495443
LDA50_abstract_weight__24_age_adults_older,0.0018162738500660958
LDA50_abstract_weight__25_spatial_body_human,-0.02501614507806803
LDA50_abstract_weight__26_emotional_amygdala_negative,0.009632803966920395
LDA50_abstract_weight__27_disorder_adhd_group,-0.061207032490681886
LDA50_abstract_weight__28_social_empathy_moral,0.017105331617041593
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.046229874817810816
LDA50_abstract_weight__30_decision_making_risk,0.0004324882610105239
LDA50_abstract_weight__31_model_models_prediction,-0.03967390729600472
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.017981879845360368
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04783385510417377
LDA50_abstract_weight__34_frequency_hz_ms,-0.06033834221881423
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0789957644922211
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.046230119955594645
LDA50_abstract_weight__37_language_reading_word,0.05762237554771429
LDA50_abstract_weight__38_semantic_category_representations,0.015438506394473717
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.024754881750194243
LDA50_abstract_weight__40_face_faces_facial,0.002627392834075614
LDA50_abstract_weight__41_imagery_mental_events,0.057644239379292
LDA50_abstract_weight__42_visual_cortex_sensory,0.01938354168682495
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.011207876421140503
LDA50_abstract_weight__44_eye_sleep_gaze,0.001068013691116345
LDA50_abstract_weight__45_motion_perception_visual,-0.011538776386480537
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.010427378342838299
LDA50_abstract_weight__47_attention_attentional_target,0.046936636387810635
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04327584593722788
LDA50_abstract_weight__49_depression_mdd_state,-0.10069621671336562
