feature,r
LDA50_abstract_weight__0_network_state_resting,0.011333867140178738
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03183668328125164
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.010214457849724886
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.0058419286675414775
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0038222419948782714
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05478543529169999
LDA50_abstract_weight__6_auditory_speech_temporal,0.03684475346120501
LDA50_abstract_weight__7_reward_feedback_striatum,-0.04289639265679249
LDA50_abstract_weight__8_mpfc_social_medial,0.05651015719929681
LDA50_abstract_weight__9_memory_working_wm,0.03522919369833156
LDA50_abstract_weight__10_food_taste_weight,-0.030171520168522117
LDA50_abstract_weight__11_learning_training_practice,-0.007397432512624391
LDA50_abstract_weight__12_women_men_sex,-0.012244834411532082
LDA50_abstract_weight__13_fear_threat_smokers,-0.02779043280606217
LDA50_abstract_weight__14_disease_ad_pd,-0.031500003174706075
LDA50_abstract_weight__15_task_performance_cognitive,0.051197711874357794
LDA50_abstract_weight__16_response_inhibition_control,0.010491485072121266
LDA50_abstract_weight__17_motor_cortex_hand,0.037383154689675686
LDA50_abstract_weight__18_number_ips_numerical,0.006605256606717833
LDA50_abstract_weight__19_action_actions_observation,0.0734318591729753
LDA50_abstract_weight__20_control_conflict_task,-0.00727487769126678
LDA50_abstract_weight__21_matter_volume_structural,-0.10748256026335809
LDA50_abstract_weight__22_method_group_approach,-0.07128106443847379
LDA50_abstract_weight__23_asd_autism_group,0.026182206185460796
LDA50_abstract_weight__24_age_adults_older,0.0034202802187098067
LDA50_abstract_weight__25_spatial_body_human,-0.02200455896091907
LDA50_abstract_weight__26_emotional_amygdala_negative,0.013352606411925616
LDA50_abstract_weight__27_disorder_adhd_group,-0.06724124975648486
LDA50_abstract_weight__28_social_empathy_moral,0.01939834418672199
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.048243199415418755
LDA50_abstract_weight__30_decision_making_risk,-0.004088493815439432
LDA50_abstract_weight__31_model_models_prediction,-0.037238096988740324
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.010176737436559651
LDA50_abstract_weight__33_memory_retrieval_encoding,0.0603048403844369
LDA50_abstract_weight__34_frequency_hz_ms,-0.061936115420873974
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07815607136808629
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05245190476462546
LDA50_abstract_weight__37_language_reading_word,0.07897793162718048
LDA50_abstract_weight__38_semantic_category_representations,0.02669387861537028
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.026348205045867948
LDA50_abstract_weight__40_face_faces_facial,-0.0001803005935321504
LDA50_abstract_weight__41_imagery_mental_events,0.06335707697191277
LDA50_abstract_weight__42_visual_cortex_sensory,0.022035898617662957
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.01616922023658906
LDA50_abstract_weight__44_eye_sleep_gaze,0.0016481626080584932
LDA50_abstract_weight__45_motion_perception_visual,-0.012492977504834716
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.002266904837069395
LDA50_abstract_weight__47_attention_attentional_target,0.029333437058850748
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.03564788252455218
LDA50_abstract_weight__49_depression_mdd_state,-0.09562688780068555
