feature,r
LDA50_abstract_weight__0_network_state_resting,0.0036326061893282072
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03544975785366938
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.0010251188905696727
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.01806451941613189
LDA50_abstract_weight__4_stimulus_time_repetition,-0.00708541137737378
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05878836844408413
LDA50_abstract_weight__6_auditory_speech_temporal,0.014546355628845417
LDA50_abstract_weight__7_reward_feedback_striatum,-0.04556475882797348
LDA50_abstract_weight__8_mpfc_social_medial,0.026565577526154766
LDA50_abstract_weight__9_memory_working_wm,0.06615439344100746
LDA50_abstract_weight__10_food_taste_weight,-0.02926597980045452
LDA50_abstract_weight__11_learning_training_practice,0.004618325765195333
LDA50_abstract_weight__12_women_men_sex,-0.009831362896171567
LDA50_abstract_weight__13_fear_threat_smokers,-0.030929075564509335
LDA50_abstract_weight__14_disease_ad_pd,-0.025192830676018834
LDA50_abstract_weight__15_task_performance_cognitive,0.072563391653592
LDA50_abstract_weight__16_response_inhibition_control,0.03261287677774678
LDA50_abstract_weight__17_motor_cortex_hand,0.054939729781409076
LDA50_abstract_weight__18_number_ips_numerical,0.013832354929522374
LDA50_abstract_weight__19_action_actions_observation,0.07499111192917828
LDA50_abstract_weight__20_control_conflict_task,0.01734370963557098
LDA50_abstract_weight__21_matter_volume_structural,-0.10091341960290864
LDA50_abstract_weight__22_method_group_approach,-0.06975391818060758
LDA50_abstract_weight__23_asd_autism_group,0.026647064078323852
LDA50_abstract_weight__24_age_adults_older,0.008496379587887678
LDA50_abstract_weight__25_spatial_body_human,-0.009600108315532627
LDA50_abstract_weight__26_emotional_amygdala_negative,0.003866987380355188
LDA50_abstract_weight__27_disorder_adhd_group,-0.05851055756435764
LDA50_abstract_weight__28_social_empathy_moral,0.013243871987688706
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.05004036666484607
LDA50_abstract_weight__30_decision_making_risk,-0.0030762414054372853
LDA50_abstract_weight__31_model_models_prediction,-0.03576636611430813
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.012118589193647913
LDA50_abstract_weight__33_memory_retrieval_encoding,0.042374077368530765
LDA50_abstract_weight__34_frequency_hz_ms,-0.055956773933430536
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07450168019982643
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04299652595092137
LDA50_abstract_weight__37_language_reading_word,0.025156628938844367
LDA50_abstract_weight__38_semantic_category_representations,0.0067065891834887795
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02566407920138593
LDA50_abstract_weight__40_face_faces_facial,-0.01316128730449013
LDA50_abstract_weight__41_imagery_mental_events,0.05329430738140958
LDA50_abstract_weight__42_visual_cortex_sensory,0.022055892450476462
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.006184751815699
LDA50_abstract_weight__44_eye_sleep_gaze,0.014869329194377579
LDA50_abstract_weight__45_motion_perception_visual,-0.005995315623757569
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.008873946218009668
LDA50_abstract_weight__47_attention_attentional_target,0.0532284757621467
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.06417059302476476
LDA50_abstract_weight__49_depression_mdd_state,-0.09030946760500026
