feature,r
LDA50_abstract_weight__0_network_state_resting,0.02651877415191079
LDA50_abstract_weight__1_anxiety_trait_personality,-0.02139600026442887
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.020077397987823237
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.0464550500821446
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004608714372202667
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0358342805326592
LDA50_abstract_weight__6_auditory_speech_temporal,0.006071939166119495
LDA50_abstract_weight__7_reward_feedback_striatum,-0.014974553573877192
LDA50_abstract_weight__8_mpfc_social_medial,0.041370083564857066
LDA50_abstract_weight__9_memory_working_wm,0.030908564728299674
LDA50_abstract_weight__10_food_taste_weight,-0.009394723245902091
LDA50_abstract_weight__11_learning_training_practice,-0.003156100092885341
LDA50_abstract_weight__12_women_men_sex,-0.004132242668052127
LDA50_abstract_weight__13_fear_threat_smokers,-0.0006739764401079021
LDA50_abstract_weight__14_disease_ad_pd,-0.01825534240217487
LDA50_abstract_weight__15_task_performance_cognitive,0.05159865717829089
LDA50_abstract_weight__16_response_inhibition_control,0.024911285074365214
LDA50_abstract_weight__17_motor_cortex_hand,0.042816330137295466
LDA50_abstract_weight__18_number_ips_numerical,-0.01625438846189943
LDA50_abstract_weight__19_action_actions_observation,0.022787035954966436
LDA50_abstract_weight__20_control_conflict_task,0.015969777986882122
LDA50_abstract_weight__21_matter_volume_structural,-0.09351305761145817
LDA50_abstract_weight__22_method_group_approach,-0.06307561160793715
LDA50_abstract_weight__23_asd_autism_group,0.02554380871982939
LDA50_abstract_weight__24_age_adults_older,0.014839964623650895
LDA50_abstract_weight__25_spatial_body_human,-0.05256119201264606
LDA50_abstract_weight__26_emotional_amygdala_negative,0.023246557391021317
LDA50_abstract_weight__27_disorder_adhd_group,-0.05243025892496495
LDA50_abstract_weight__28_social_empathy_moral,0.022870371040283024
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.03161341440525192
LDA50_abstract_weight__30_decision_making_risk,0.010356809505627868
LDA50_abstract_weight__31_model_models_prediction,-0.04009519773886015
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.03274453185061428
LDA50_abstract_weight__33_memory_retrieval_encoding,0.0601476466373061
LDA50_abstract_weight__34_frequency_hz_ms,-0.06161629365590786
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06776333105889785
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.031670554977277776
LDA50_abstract_weight__37_language_reading_word,0.038156786100580764
LDA50_abstract_weight__38_semantic_category_representations,0.004764849538109301
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.030679800867311997
LDA50_abstract_weight__40_face_faces_facial,-0.024769987682052182
LDA50_abstract_weight__41_imagery_mental_events,0.062351924461097885
LDA50_abstract_weight__42_visual_cortex_sensory,-0.009358410728844026
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012226878008468571
LDA50_abstract_weight__44_eye_sleep_gaze,-0.002719674395675908
LDA50_abstract_weight__45_motion_perception_visual,-0.05501852155192029
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01305940417966616
LDA50_abstract_weight__47_attention_attentional_target,0.014011986245319697
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04387921490179493
LDA50_abstract_weight__49_depression_mdd_state,-0.07846043879639239
