feature,r
LDA50_abstract_weight__0_network_state_resting,0.011332096370570323
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03564073424588574
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.028854944050774965
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.019835402720825946
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009489935846617966
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04517801369987519
LDA50_abstract_weight__6_auditory_speech_temporal,0.014960739649539746
LDA50_abstract_weight__7_reward_feedback_striatum,-0.026153756362342878
LDA50_abstract_weight__8_mpfc_social_medial,0.03595314800296242
LDA50_abstract_weight__9_memory_working_wm,0.05074021487108792
LDA50_abstract_weight__10_food_taste_weight,-0.022237923236998726
LDA50_abstract_weight__11_learning_training_practice,0.002957119660634044
LDA50_abstract_weight__12_women_men_sex,-0.006029053611909744
LDA50_abstract_weight__13_fear_threat_smokers,-0.01404483622523139
LDA50_abstract_weight__14_disease_ad_pd,-0.024409940906036546
LDA50_abstract_weight__15_task_performance_cognitive,0.0649717624009187
LDA50_abstract_weight__16_response_inhibition_control,0.02299684008159878
LDA50_abstract_weight__17_motor_cortex_hand,0.0782900617516485
LDA50_abstract_weight__18_number_ips_numerical,0.00041212853694349715
LDA50_abstract_weight__19_action_actions_observation,0.052854183682851344
LDA50_abstract_weight__20_control_conflict_task,0.014088313183727797
LDA50_abstract_weight__21_matter_volume_structural,-0.09630955712039005
LDA50_abstract_weight__22_method_group_approach,-0.06908411042998494
LDA50_abstract_weight__23_asd_autism_group,0.024995393616189094
LDA50_abstract_weight__24_age_adults_older,0.01009015197298491
LDA50_abstract_weight__25_spatial_body_human,-0.0398909203119932
LDA50_abstract_weight__26_emotional_amygdala_negative,0.005953301708208991
LDA50_abstract_weight__27_disorder_adhd_group,-0.05821012410927107
LDA50_abstract_weight__28_social_empathy_moral,0.013416683949771718
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04331020359535638
LDA50_abstract_weight__30_decision_making_risk,0.004838510007421804
LDA50_abstract_weight__31_model_models_prediction,-0.038477994589938426
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.023757863067974345
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05483878291605764
LDA50_abstract_weight__34_frequency_hz_ms,-0.06247195976804884
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07829485174131201
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04078989136862021
LDA50_abstract_weight__37_language_reading_word,0.06576241816510131
LDA50_abstract_weight__38_semantic_category_representations,0.009942649598729819
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02568293441972877
LDA50_abstract_weight__40_face_faces_facial,-0.04274038073543903
LDA50_abstract_weight__41_imagery_mental_events,0.04999947244760917
LDA50_abstract_weight__42_visual_cortex_sensory,-0.006940209340084686
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.008475363128754828
LDA50_abstract_weight__44_eye_sleep_gaze,0.0038495933834703415
LDA50_abstract_weight__45_motion_perception_visual,-0.04371935832793999
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.005653773102385834
LDA50_abstract_weight__47_attention_attentional_target,0.02058634785062704
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.0548645974990593
LDA50_abstract_weight__49_depression_mdd_state,-0.09358214263630167
