feature,r
LDA50_abstract_weight__0_network_state_resting,0.014317215315496254
LDA50_abstract_weight__1_anxiety_trait_personality,-0.026334240238836428
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.0031013210427557358
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.00729564498128099
LDA50_abstract_weight__4_stimulus_time_repetition,-0.007987589593500566
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04766168616947011
LDA50_abstract_weight__6_auditory_speech_temporal,0.04325987251574375
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03420420911595725
LDA50_abstract_weight__8_mpfc_social_medial,0.045886394207364706
LDA50_abstract_weight__9_memory_working_wm,0.03565818610054628
LDA50_abstract_weight__10_food_taste_weight,-0.023338856578167595
LDA50_abstract_weight__11_learning_training_practice,-0.002632202719464947
LDA50_abstract_weight__12_women_men_sex,-0.009315006482034214
LDA50_abstract_weight__13_fear_threat_smokers,-0.020217963044768278
LDA50_abstract_weight__14_disease_ad_pd,-0.0233226308791203
LDA50_abstract_weight__15_task_performance_cognitive,0.05060529432273107
LDA50_abstract_weight__16_response_inhibition_control,0.021622347236807775
LDA50_abstract_weight__17_motor_cortex_hand,0.029962775810381342
LDA50_abstract_weight__18_number_ips_numerical,-0.0008660222334111611
LDA50_abstract_weight__19_action_actions_observation,0.0569152433100716
LDA50_abstract_weight__20_control_conflict_task,-0.0007581624642629042
LDA50_abstract_weight__21_matter_volume_structural,-0.09672507328042404
LDA50_abstract_weight__22_method_group_approach,-0.07069613960176731
LDA50_abstract_weight__23_asd_autism_group,0.03109467868928484
LDA50_abstract_weight__24_age_adults_older,0.008775772161213682
LDA50_abstract_weight__25_spatial_body_human,-0.028932559999133557
LDA50_abstract_weight__26_emotional_amygdala_negative,0.02358482186726848
LDA50_abstract_weight__27_disorder_adhd_group,-0.0590892601030468
LDA50_abstract_weight__28_social_empathy_moral,0.024500856418667262
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04111857341638901
LDA50_abstract_weight__30_decision_making_risk,0.0022852340619708565
LDA50_abstract_weight__31_model_models_prediction,-0.040084632623023884
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.010113695897412494
LDA50_abstract_weight__33_memory_retrieval_encoding,0.050524944296679086
LDA50_abstract_weight__34_frequency_hz_ms,-0.05655351998366689
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07150181493966634
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04306748037399582
LDA50_abstract_weight__37_language_reading_word,0.03843921634107985
LDA50_abstract_weight__38_semantic_category_representations,0.00850810725617524
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028817868319915087
LDA50_abstract_weight__40_face_faces_facial,-0.00016590882244550632
LDA50_abstract_weight__41_imagery_mental_events,0.06335145960160797
LDA50_abstract_weight__42_visual_cortex_sensory,0.012867276223226878
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.016098831784499796
LDA50_abstract_weight__44_eye_sleep_gaze,0.0027058389188400972
LDA50_abstract_weight__45_motion_perception_visual,-0.01260883426916546
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.011788546400264475
LDA50_abstract_weight__47_attention_attentional_target,0.036510068243192674
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.03907998195406684
LDA50_abstract_weight__49_depression_mdd_state,-0.08765284034314468
