feature,r
LDA50_abstract_weight__0_network_state_resting,0.010717914363606624
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03453973119997558
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.0026996839724482617
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.007369616486191537
LDA50_abstract_weight__4_stimulus_time_repetition,-0.007457664835594406
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05726064609775744
LDA50_abstract_weight__6_auditory_speech_temporal,0.040569019847555836
LDA50_abstract_weight__7_reward_feedback_striatum,-0.0355115458653213
LDA50_abstract_weight__8_mpfc_social_medial,0.040029837301541485
LDA50_abstract_weight__9_memory_working_wm,0.050472395856704794
LDA50_abstract_weight__10_food_taste_weight,-0.028039139304416455
LDA50_abstract_weight__11_learning_training_practice,-0.008486119830684223
LDA50_abstract_weight__12_women_men_sex,-0.010480827212400136
LDA50_abstract_weight__13_fear_threat_smokers,-0.022535640468099756
LDA50_abstract_weight__14_disease_ad_pd,-0.02909953193970289
LDA50_abstract_weight__15_task_performance_cognitive,0.059939104152061586
LDA50_abstract_weight__16_response_inhibition_control,0.019400801480833972
LDA50_abstract_weight__17_motor_cortex_hand,0.04088728205046972
LDA50_abstract_weight__18_number_ips_numerical,0.008859872160480736
LDA50_abstract_weight__19_action_actions_observation,0.07098332211509109
LDA50_abstract_weight__20_control_conflict_task,0.016265574779913656
LDA50_abstract_weight__21_matter_volume_structural,-0.10571187257934186
LDA50_abstract_weight__22_method_group_approach,-0.0727159816630796
LDA50_abstract_weight__23_asd_autism_group,0.02277619931191177
LDA50_abstract_weight__24_age_adults_older,0.00476533612207175
LDA50_abstract_weight__25_spatial_body_human,-0.03156675263061093
LDA50_abstract_weight__26_emotional_amygdala_negative,0.004089743403183088
LDA50_abstract_weight__27_disorder_adhd_group,-0.06448085071036386
LDA50_abstract_weight__28_social_empathy_moral,0.011292291744831073
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04767973534083851
LDA50_abstract_weight__30_decision_making_risk,0.003483688324508239
LDA50_abstract_weight__31_model_models_prediction,-0.036794456224036876
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.016376737449138635
LDA50_abstract_weight__33_memory_retrieval_encoding,0.050796624356917196
LDA50_abstract_weight__34_frequency_hz_ms,-0.06628276370358722
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07946247369668236
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05099332526094675
LDA50_abstract_weight__37_language_reading_word,0.09926715357608465
LDA50_abstract_weight__38_semantic_category_representations,0.024902371164639843
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.025760810718778643
LDA50_abstract_weight__40_face_faces_facial,-0.03647878326035127
LDA50_abstract_weight__41_imagery_mental_events,0.051245509400997945
LDA50_abstract_weight__42_visual_cortex_sensory,0.009252396924297933
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.015448436634666923
LDA50_abstract_weight__44_eye_sleep_gaze,-0.006099228704086331
LDA50_abstract_weight__45_motion_perception_visual,-0.03262834179511445
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.006714088393260141
LDA50_abstract_weight__47_attention_attentional_target,0.026860195775111947
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.0528797217330936
LDA50_abstract_weight__49_depression_mdd_state,-0.09742535924567773
