feature,r
LDA50_abstract_weight__0_network_state_resting,0.01594421084574165
LDA50_abstract_weight__1_anxiety_trait_personality,-0.030474167999626912
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.00601004898928477
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.01476731178810968
LDA50_abstract_weight__4_stimulus_time_repetition,-0.00832238448347872
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.051017809741457
LDA50_abstract_weight__6_auditory_speech_temporal,0.006184566465764082
LDA50_abstract_weight__7_reward_feedback_striatum,-0.028683976874207855
LDA50_abstract_weight__8_mpfc_social_medial,0.043258901852324866
LDA50_abstract_weight__9_memory_working_wm,0.04165505383523991
LDA50_abstract_weight__10_food_taste_weight,-0.02072468887822922
LDA50_abstract_weight__11_learning_training_practice,-0.0009593603405119064
LDA50_abstract_weight__12_women_men_sex,-0.008265715190973164
LDA50_abstract_weight__13_fear_threat_smokers,-0.018916026113300337
LDA50_abstract_weight__14_disease_ad_pd,-0.02209609293620439
LDA50_abstract_weight__15_task_performance_cognitive,0.060913185544014134
LDA50_abstract_weight__16_response_inhibition_control,0.02170717302724795
LDA50_abstract_weight__17_motor_cortex_hand,0.034054662781977656
LDA50_abstract_weight__18_number_ips_numerical,-0.00460022437067037
LDA50_abstract_weight__19_action_actions_observation,0.046270673005444136
LDA50_abstract_weight__20_control_conflict_task,0.009597720706497328
LDA50_abstract_weight__21_matter_volume_structural,-0.09744216981023815
LDA50_abstract_weight__22_method_group_approach,-0.07090218893167319
LDA50_abstract_weight__23_asd_autism_group,0.027950508256118303
LDA50_abstract_weight__24_age_adults_older,0.02019190816646285
LDA50_abstract_weight__25_spatial_body_human,-0.03997326947748105
LDA50_abstract_weight__26_emotional_amygdala_negative,0.011702469870035587
LDA50_abstract_weight__27_disorder_adhd_group,-0.05812929474439976
LDA50_abstract_weight__28_social_empathy_moral,0.019257809999813594
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.042490588082271886
LDA50_abstract_weight__30_decision_making_risk,0.003919989913273417
LDA50_abstract_weight__31_model_models_prediction,-0.041030002352133034
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.01748154556803886
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06664747664747325
LDA50_abstract_weight__34_frequency_hz_ms,-0.05911789648819
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07656082898658366
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.042740661831866075
LDA50_abstract_weight__37_language_reading_word,0.0735430126634665
LDA50_abstract_weight__38_semantic_category_representations,0.014131922133123382
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028666291524789892
LDA50_abstract_weight__40_face_faces_facial,-0.02266343634908718
LDA50_abstract_weight__41_imagery_mental_events,0.06484610008716739
LDA50_abstract_weight__42_visual_cortex_sensory,0.00024219762350506945
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.009667919531542774
LDA50_abstract_weight__44_eye_sleep_gaze,-0.005617621473578938
LDA50_abstract_weight__45_motion_perception_visual,-0.03500415515834821
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.008648421541244278
LDA50_abstract_weight__47_attention_attentional_target,0.022894581023872686
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05389002231131645
LDA50_abstract_weight__49_depression_mdd_state,-0.0844450462232373
