feature,r
LDA50_abstract_weight__0_network_state_resting,0.00047114904341117187
LDA50_abstract_weight__1_anxiety_trait_personality,-0.035542513163286674
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.0052269702940320375
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.005313660382272045
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004620306556450282
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05947142478682889
LDA50_abstract_weight__6_auditory_speech_temporal,0.033607225805514514
LDA50_abstract_weight__7_reward_feedback_striatum,-0.042215700237303935
LDA50_abstract_weight__8_mpfc_social_medial,0.03738505378050167
LDA50_abstract_weight__9_memory_working_wm,0.04941368503582848
LDA50_abstract_weight__10_food_taste_weight,-0.025862028966987013
LDA50_abstract_weight__11_learning_training_practice,-0.0020251569802780802
LDA50_abstract_weight__12_women_men_sex,-0.009177408401564224
LDA50_abstract_weight__13_fear_threat_smokers,-0.02864107484588145
LDA50_abstract_weight__14_disease_ad_pd,-0.02353739094453768
LDA50_abstract_weight__15_task_performance_cognitive,0.06247695828481489
LDA50_abstract_weight__16_response_inhibition_control,0.02176008398620788
LDA50_abstract_weight__17_motor_cortex_hand,0.04634637427901711
LDA50_abstract_weight__18_number_ips_numerical,0.00275579629111193
LDA50_abstract_weight__19_action_actions_observation,0.06088713062374895
LDA50_abstract_weight__20_control_conflict_task,0.013181218311562643
LDA50_abstract_weight__21_matter_volume_structural,-0.10018561890395414
LDA50_abstract_weight__22_method_group_approach,-0.07441958977909735
LDA50_abstract_weight__23_asd_autism_group,0.027627348691715087
LDA50_abstract_weight__24_age_adults_older,0.011011155934432417
LDA50_abstract_weight__25_spatial_body_human,-0.029554964815924564
LDA50_abstract_weight__26_emotional_amygdala_negative,0.005943886814010157
LDA50_abstract_weight__27_disorder_adhd_group,-0.0622669399526658
LDA50_abstract_weight__28_social_empathy_moral,0.011380320818320204
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04692272490978306
LDA50_abstract_weight__30_decision_making_risk,-0.004646895876628185
LDA50_abstract_weight__31_model_models_prediction,-0.040113367028285205
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0074907805576303515
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06284911276664026
LDA50_abstract_weight__34_frequency_hz_ms,-0.05867138263929774
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07684241514607625
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.048511582684666946
LDA50_abstract_weight__37_language_reading_word,0.08968251512072857
LDA50_abstract_weight__38_semantic_category_representations,0.01661087684116532
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02856968120217445
LDA50_abstract_weight__40_face_faces_facial,-0.02573103261246418
LDA50_abstract_weight__41_imagery_mental_events,0.05181740820956093
LDA50_abstract_weight__42_visual_cortex_sensory,0.00801851060123722
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.0094044997145139
LDA50_abstract_weight__44_eye_sleep_gaze,0.006445131099060553
LDA50_abstract_weight__45_motion_perception_visual,-0.02454160266782307
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.001390312045648834
LDA50_abstract_weight__47_attention_attentional_target,0.02724232516832119
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05468158059611722
LDA50_abstract_weight__49_depression_mdd_state,-0.09516478788067038
