feature,r
LDA50_abstract_weight__0_network_state_resting,0.023870788137522348
LDA50_abstract_weight__1_anxiety_trait_personality,-0.029752759018693148
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.003052400470408705
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.006859701937156968
LDA50_abstract_weight__4_stimulus_time_repetition,-0.00926516721794173
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04970826046742495
LDA50_abstract_weight__6_auditory_speech_temporal,0.040221232066869915
LDA50_abstract_weight__7_reward_feedback_striatum,-0.0299673602287346
LDA50_abstract_weight__8_mpfc_social_medial,0.04156759928659793
LDA50_abstract_weight__9_memory_working_wm,0.040764978726766425
LDA50_abstract_weight__10_food_taste_weight,-0.02155818313606675
LDA50_abstract_weight__11_learning_training_practice,-0.0010155575209239009
LDA50_abstract_weight__12_women_men_sex,-0.009374049853405812
LDA50_abstract_weight__13_fear_threat_smokers,-0.017802372490992497
LDA50_abstract_weight__14_disease_ad_pd,-0.01981474960247817
LDA50_abstract_weight__15_task_performance_cognitive,0.05328743104664778
LDA50_abstract_weight__16_response_inhibition_control,0.01771923817191245
LDA50_abstract_weight__17_motor_cortex_hand,0.03137669020147216
LDA50_abstract_weight__18_number_ips_numerical,-0.005077620676593721
LDA50_abstract_weight__19_action_actions_observation,0.04271552220318455
LDA50_abstract_weight__20_control_conflict_task,0.0015470618141949861
LDA50_abstract_weight__21_matter_volume_structural,-0.09346966988503358
LDA50_abstract_weight__22_method_group_approach,-0.06694256105666041
LDA50_abstract_weight__23_asd_autism_group,0.028788483351718422
LDA50_abstract_weight__24_age_adults_older,0.01558779132369441
LDA50_abstract_weight__25_spatial_body_human,-0.03982790644900769
LDA50_abstract_weight__26_emotional_amygdala_negative,0.01450591891980646
LDA50_abstract_weight__27_disorder_adhd_group,-0.057442315281678986
LDA50_abstract_weight__28_social_empathy_moral,0.015300156118659699
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04014147816545168
LDA50_abstract_weight__30_decision_making_risk,0.002796362238388501
LDA50_abstract_weight__31_model_models_prediction,-0.03763702650588338
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.007838824378448898
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06436277365822651
LDA50_abstract_weight__34_frequency_hz_ms,-0.0589926206799371
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06965810806836682
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.03886223815608772
LDA50_abstract_weight__37_language_reading_word,0.0553594640892712
LDA50_abstract_weight__38_semantic_category_representations,0.009256431699037233
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.025221751617331794
LDA50_abstract_weight__40_face_faces_facial,-0.024547379237392333
LDA50_abstract_weight__41_imagery_mental_events,0.07439017879669768
LDA50_abstract_weight__42_visual_cortex_sensory,0.0015996728005695916
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012932642516172894
LDA50_abstract_weight__44_eye_sleep_gaze,0.0012518880942234247
LDA50_abstract_weight__45_motion_perception_visual,-0.03736996993863648
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.007500194721328527
LDA50_abstract_weight__47_attention_attentional_target,0.021347665692597877
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05369074991884008
LDA50_abstract_weight__49_depression_mdd_state,-0.08103631525014385
