feature,r
LDA50_abstract_weight__0_network_state_resting,0.0025267577126454658
LDA50_abstract_weight__1_anxiety_trait_personality,-0.033091440361209284
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.0003231535720445955
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.002441487909043223
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0008000344200226635
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05083589613405183
LDA50_abstract_weight__6_auditory_speech_temporal,-0.0001237451878983623
LDA50_abstract_weight__7_reward_feedback_striatum,-0.033923072996575286
LDA50_abstract_weight__8_mpfc_social_medial,0.032294330438620476
LDA50_abstract_weight__9_memory_working_wm,0.04686042271024407
LDA50_abstract_weight__10_food_taste_weight,-0.022108461189489698
LDA50_abstract_weight__11_learning_training_practice,0.0009418304602383033
LDA50_abstract_weight__12_women_men_sex,-0.010968782648282067
LDA50_abstract_weight__13_fear_threat_smokers,-0.02457438450099672
LDA50_abstract_weight__14_disease_ad_pd,-0.025079824134113176
LDA50_abstract_weight__15_task_performance_cognitive,0.0691231414360167
LDA50_abstract_weight__16_response_inhibition_control,0.025023907537845863
LDA50_abstract_weight__17_motor_cortex_hand,0.041767668078104704
LDA50_abstract_weight__18_number_ips_numerical,0.011210860948182008
LDA50_abstract_weight__19_action_actions_observation,0.07427619096323129
LDA50_abstract_weight__20_control_conflict_task,0.010509406533627544
LDA50_abstract_weight__21_matter_volume_structural,-0.10313771589688067
LDA50_abstract_weight__22_method_group_approach,-0.0762966399373946
LDA50_abstract_weight__23_asd_autism_group,0.026882922210279814
LDA50_abstract_weight__24_age_adults_older,0.004520189961932488
LDA50_abstract_weight__25_spatial_body_human,-0.014547954958721502
LDA50_abstract_weight__26_emotional_amygdala_negative,0.006842014602186229
LDA50_abstract_weight__27_disorder_adhd_group,-0.06395263439265973
LDA50_abstract_weight__28_social_empathy_moral,0.013427526900972288
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.048344323683420926
LDA50_abstract_weight__30_decision_making_risk,0.001468152839711229
LDA50_abstract_weight__31_model_models_prediction,-0.04098824340971908
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.009764050587388306
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05697931843194659
LDA50_abstract_weight__34_frequency_hz_ms,-0.06200439548956358
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07794252383000587
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04702534478042741
LDA50_abstract_weight__37_language_reading_word,0.05138013994861428
LDA50_abstract_weight__38_semantic_category_representations,0.015271042667520912
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.0303297660947794
LDA50_abstract_weight__40_face_faces_facial,-0.00237873773615853
LDA50_abstract_weight__41_imagery_mental_events,0.0553658110099115
LDA50_abstract_weight__42_visual_cortex_sensory,0.030434890085322065
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.007988959621732617
LDA50_abstract_weight__44_eye_sleep_gaze,0.009440363787696348
LDA50_abstract_weight__45_motion_perception_visual,-0.004749319194405785
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01393670971727642
LDA50_abstract_weight__47_attention_attentional_target,0.04911465055856377
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04851233152533198
LDA50_abstract_weight__49_depression_mdd_state,-0.09322021797499885
