feature,r
LDA50_abstract_weight__0_network_state_resting,0.008804830628965723
LDA50_abstract_weight__1_anxiety_trait_personality,-0.033459172148536866
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.003820724056717312
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.006646041308639136
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004686443854956675
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05977259980663292
LDA50_abstract_weight__6_auditory_speech_temporal,0.023417597131255814
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03977295482724047
LDA50_abstract_weight__8_mpfc_social_medial,0.048501936063354074
LDA50_abstract_weight__9_memory_working_wm,0.051905023424199094
LDA50_abstract_weight__10_food_taste_weight,-0.028389740202427353
LDA50_abstract_weight__11_learning_training_practice,-0.0033503175843361314
LDA50_abstract_weight__12_women_men_sex,-0.012842216774321279
LDA50_abstract_weight__13_fear_threat_smokers,-0.029235741351839848
LDA50_abstract_weight__14_disease_ad_pd,-0.02354519112097391
LDA50_abstract_weight__15_task_performance_cognitive,0.06547532782847444
LDA50_abstract_weight__16_response_inhibition_control,0.02016106088941007
LDA50_abstract_weight__17_motor_cortex_hand,0.04877208708879475
LDA50_abstract_weight__18_number_ips_numerical,0.003101782329790017
LDA50_abstract_weight__19_action_actions_observation,0.06430931897756173
LDA50_abstract_weight__20_control_conflict_task,0.00945484255361188
LDA50_abstract_weight__21_matter_volume_structural,-0.10463512112093694
LDA50_abstract_weight__22_method_group_approach,-0.07499043937105443
LDA50_abstract_weight__23_asd_autism_group,0.023548810657083058
LDA50_abstract_weight__24_age_adults_older,0.011470649753823382
LDA50_abstract_weight__25_spatial_body_human,-0.03190435647099766
LDA50_abstract_weight__26_emotional_amygdala_negative,0.0018559752952469059
LDA50_abstract_weight__27_disorder_adhd_group,-0.06263858449207024
LDA50_abstract_weight__28_social_empathy_moral,0.010235615177264732
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.048902808416656555
LDA50_abstract_weight__30_decision_making_risk,-0.001652188759858656
LDA50_abstract_weight__31_model_models_prediction,-0.040249424547809866
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.005691937756279436
LDA50_abstract_weight__33_memory_retrieval_encoding,0.07168473534947734
LDA50_abstract_weight__34_frequency_hz_ms,-0.06298083044146487
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07810379891184847
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05077874732355569
LDA50_abstract_weight__37_language_reading_word,0.09467502259494703
LDA50_abstract_weight__38_semantic_category_representations,0.022036244443088215
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028973517763399466
LDA50_abstract_weight__40_face_faces_facial,-0.033265216869312164
LDA50_abstract_weight__41_imagery_mental_events,0.05552936546401308
LDA50_abstract_weight__42_visual_cortex_sensory,0.006250091029835094
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.010882174229937217
LDA50_abstract_weight__44_eye_sleep_gaze,0.003807835256218297
LDA50_abstract_weight__45_motion_perception_visual,-0.03371741898710093
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.003133551884985382
LDA50_abstract_weight__47_attention_attentional_target,0.029503631528925902
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.055772307951188156
LDA50_abstract_weight__49_depression_mdd_state,-0.0961383441922925
