feature,r
LDA50_abstract_weight__0_network_state_resting,0.024862920912481584
LDA50_abstract_weight__1_anxiety_trait_personality,-0.019602747283550243
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.013068812445597702
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.04228622115085427
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009227294570593361
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0345732381467467
LDA50_abstract_weight__6_auditory_speech_temporal,0.004376188303162676
LDA50_abstract_weight__7_reward_feedback_striatum,-0.01887523331113728
LDA50_abstract_weight__8_mpfc_social_medial,0.057579150569208946
LDA50_abstract_weight__9_memory_working_wm,0.02428345863004272
LDA50_abstract_weight__10_food_taste_weight,-0.014208697076926863
LDA50_abstract_weight__11_learning_training_practice,-0.005657436390206384
LDA50_abstract_weight__12_women_men_sex,-0.00484510782189065
LDA50_abstract_weight__13_fear_threat_smokers,-0.0011655545966553491
LDA50_abstract_weight__14_disease_ad_pd,-0.019905139669622294
LDA50_abstract_weight__15_task_performance_cognitive,0.04545780224330501
LDA50_abstract_weight__16_response_inhibition_control,0.02765590185338376
LDA50_abstract_weight__17_motor_cortex_hand,0.04643703404903622
LDA50_abstract_weight__18_number_ips_numerical,-0.014478633689946788
LDA50_abstract_weight__19_action_actions_observation,0.03999844965652619
LDA50_abstract_weight__20_control_conflict_task,0.004894033960151031
LDA50_abstract_weight__21_matter_volume_structural,-0.09725321875543717
LDA50_abstract_weight__22_method_group_approach,-0.07143529193016214
LDA50_abstract_weight__23_asd_autism_group,0.02589774868238543
LDA50_abstract_weight__24_age_adults_older,0.009442558468058667
LDA50_abstract_weight__25_spatial_body_human,-0.04675732502004418
LDA50_abstract_weight__26_emotional_amygdala_negative,0.03000713335165063
LDA50_abstract_weight__27_disorder_adhd_group,-0.05704732095702406
LDA50_abstract_weight__28_social_empathy_moral,0.03318336511823576
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.031289685990371637
LDA50_abstract_weight__30_decision_making_risk,0.007656218870287538
LDA50_abstract_weight__31_model_models_prediction,-0.0423923641484678
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.04363457957844813
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05995151743212446
LDA50_abstract_weight__34_frequency_hz_ms,-0.05921105800582048
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07031310576910778
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.031135032278699345
LDA50_abstract_weight__37_language_reading_word,0.024222152785303132
LDA50_abstract_weight__38_semantic_category_representations,0.0025172488686843486
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.027892743093664737
LDA50_abstract_weight__40_face_faces_facial,-0.01342859867489032
LDA50_abstract_weight__41_imagery_mental_events,0.06856737556398573
LDA50_abstract_weight__42_visual_cortex_sensory,-0.010692512678145062
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.014674734694993623
LDA50_abstract_weight__44_eye_sleep_gaze,-2.239897935929772e-05
LDA50_abstract_weight__45_motion_perception_visual,-0.04047298141969043
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.014407006071458056
LDA50_abstract_weight__47_attention_attentional_target,0.017597698301500684
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.03504722089538567
LDA50_abstract_weight__49_depression_mdd_state,-0.08055423000697028
