feature,r
LDA50_abstract_weight__0_network_state_resting,0.014375297825784573
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03146152763521892
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.01886485367161496
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.00611382759104434
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004073889765415667
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.046577746356742056
LDA50_abstract_weight__6_auditory_speech_temporal,0.014390838622736931
LDA50_abstract_weight__7_reward_feedback_striatum,-0.028512430247260866
LDA50_abstract_weight__8_mpfc_social_medial,0.032565999634960145
LDA50_abstract_weight__9_memory_working_wm,0.05432369396132466
LDA50_abstract_weight__10_food_taste_weight,-0.022382665428380622
LDA50_abstract_weight__11_learning_training_practice,0.0005593081494730378
LDA50_abstract_weight__12_women_men_sex,-0.006782386652293532
LDA50_abstract_weight__13_fear_threat_smokers,-0.0162139430590467
LDA50_abstract_weight__14_disease_ad_pd,-0.018256313323330994
LDA50_abstract_weight__15_task_performance_cognitive,0.07046409991714264
LDA50_abstract_weight__16_response_inhibition_control,0.022783105711903385
LDA50_abstract_weight__17_motor_cortex_hand,0.050178344646751395
LDA50_abstract_weight__18_number_ips_numerical,0.0020858927650902856
LDA50_abstract_weight__19_action_actions_observation,0.04693079904922939
LDA50_abstract_weight__20_control_conflict_task,0.007596200602335481
LDA50_abstract_weight__21_matter_volume_structural,-0.09762895519714929
LDA50_abstract_weight__22_method_group_approach,-0.06964102447913557
LDA50_abstract_weight__23_asd_autism_group,0.027768775813337435
LDA50_abstract_weight__24_age_adults_older,0.01523883597010399
LDA50_abstract_weight__25_spatial_body_human,-0.030658445362541375
LDA50_abstract_weight__26_emotional_amygdala_negative,0.00872763386708535
LDA50_abstract_weight__27_disorder_adhd_group,-0.057808138471474126
LDA50_abstract_weight__28_social_empathy_moral,0.00760617058194837
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04102996748561409
LDA50_abstract_weight__30_decision_making_risk,0.002211875798764589
LDA50_abstract_weight__31_model_models_prediction,-0.040802374218906076
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.011846016622387316
LDA50_abstract_weight__33_memory_retrieval_encoding,0.0644255878734552
LDA50_abstract_weight__34_frequency_hz_ms,-0.06163316671692916
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0726320972500121
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04070243434900259
LDA50_abstract_weight__37_language_reading_word,0.0486798714072423
LDA50_abstract_weight__38_semantic_category_representations,0.0066555897494970165
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028781288283153413
LDA50_abstract_weight__40_face_faces_facial,-0.026308968511704618
LDA50_abstract_weight__41_imagery_mental_events,0.06891224996885102
LDA50_abstract_weight__42_visual_cortex_sensory,5.713196520647354e-05
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.006327385092696424
LDA50_abstract_weight__44_eye_sleep_gaze,0.002089454796626946
LDA50_abstract_weight__45_motion_perception_visual,-0.024931443469679543
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.008125601563306835
LDA50_abstract_weight__47_attention_attentional_target,0.031141465236921427
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05933944311591454
LDA50_abstract_weight__49_depression_mdd_state,-0.09137325501253915
