feature,r
LDA50_abstract_weight__0_network_state_resting,0.00848399592565388
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03472386662521541
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.005445177452583542
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.012731263117960767
LDA50_abstract_weight__4_stimulus_time_repetition,-0.006733711147363397
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04747515481976372
LDA50_abstract_weight__6_auditory_speech_temporal,0.03247268705726264
LDA50_abstract_weight__7_reward_feedback_striatum,-0.036602316673745076
LDA50_abstract_weight__8_mpfc_social_medial,0.033211762329716454
LDA50_abstract_weight__9_memory_working_wm,0.04173800309050625
LDA50_abstract_weight__10_food_taste_weight,-0.02436359185317153
LDA50_abstract_weight__11_learning_training_practice,0.0013922199273967567
LDA50_abstract_weight__12_women_men_sex,-0.009243238800638846
LDA50_abstract_weight__13_fear_threat_smokers,-0.021710318419276713
LDA50_abstract_weight__14_disease_ad_pd,-0.024289248762082383
LDA50_abstract_weight__15_task_performance_cognitive,0.06633967014268669
LDA50_abstract_weight__16_response_inhibition_control,0.03303346409692512
LDA50_abstract_weight__17_motor_cortex_hand,0.05792724450496318
LDA50_abstract_weight__18_number_ips_numerical,0.009344802501590959
LDA50_abstract_weight__19_action_actions_observation,0.06002369973868835
LDA50_abstract_weight__20_control_conflict_task,0.019185008486629747
LDA50_abstract_weight__21_matter_volume_structural,-0.09922949039582273
LDA50_abstract_weight__22_method_group_approach,-0.07542589442334226
LDA50_abstract_weight__23_asd_autism_group,0.025819454678226536
LDA50_abstract_weight__24_age_adults_older,0.0058858853286517816
LDA50_abstract_weight__25_spatial_body_human,-0.025974208180454574
LDA50_abstract_weight__26_emotional_amygdala_negative,0.011802286688911102
LDA50_abstract_weight__27_disorder_adhd_group,-0.05999391752638106
LDA50_abstract_weight__28_social_empathy_moral,0.01702811202637696
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.046461011314296946
LDA50_abstract_weight__30_decision_making_risk,0.00012562177530207725
LDA50_abstract_weight__31_model_models_prediction,-0.040957733907060916
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.02470811719123173
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04313764093680134
LDA50_abstract_weight__34_frequency_hz_ms,-0.057873918284865725
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07796008639564396
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04350635165443538
LDA50_abstract_weight__37_language_reading_word,0.040746426130740365
LDA50_abstract_weight__38_semantic_category_representations,0.007605352545615728
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.024841159065718408
LDA50_abstract_weight__40_face_faces_facial,-0.014751091497785642
LDA50_abstract_weight__41_imagery_mental_events,0.05199508219268371
LDA50_abstract_weight__42_visual_cortex_sensory,0.009008269195536184
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012805865572549934
LDA50_abstract_weight__44_eye_sleep_gaze,0.005579750664074586
LDA50_abstract_weight__45_motion_perception_visual,-0.015898179823297765
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.009766287192648784
LDA50_abstract_weight__47_attention_attentional_target,0.037255103821714194
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.050397502569677184
LDA50_abstract_weight__49_depression_mdd_state,-0.09381970623904375
