feature,r
LDA50_abstract_weight__0_network_state_resting,0.03829382301943064
LDA50_abstract_weight__1_anxiety_trait_personality,-0.02435491159512453
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.02550602429709261
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.041080141591557325
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009174058542360964
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03272614318370503
LDA50_abstract_weight__6_auditory_speech_temporal,0.0011845023456700076
LDA50_abstract_weight__7_reward_feedback_striatum,-0.013457945028548272
LDA50_abstract_weight__8_mpfc_social_medial,0.05842896534053721
LDA50_abstract_weight__9_memory_working_wm,0.03181200283029521
LDA50_abstract_weight__10_food_taste_weight,-0.016636668083361363
LDA50_abstract_weight__11_learning_training_practice,0.0001452858856206121
LDA50_abstract_weight__12_women_men_sex,-0.0028387288550882376
LDA50_abstract_weight__13_fear_threat_smokers,-0.004702220535535709
LDA50_abstract_weight__14_disease_ad_pd,-0.015898088258770877
LDA50_abstract_weight__15_task_performance_cognitive,0.05439409660721234
LDA50_abstract_weight__16_response_inhibition_control,0.021570801311603438
LDA50_abstract_weight__17_motor_cortex_hand,0.05153955672947224
LDA50_abstract_weight__18_number_ips_numerical,-0.014423691143045241
LDA50_abstract_weight__19_action_actions_observation,0.02783205668764297
LDA50_abstract_weight__20_control_conflict_task,0.010188524456077729
LDA50_abstract_weight__21_matter_volume_structural,-0.09424314163863687
LDA50_abstract_weight__22_method_group_approach,-0.06306024650885343
LDA50_abstract_weight__23_asd_autism_group,0.025857459984791744
LDA50_abstract_weight__24_age_adults_older,0.014288028698499449
LDA50_abstract_weight__25_spatial_body_human,-0.05077719868514763
LDA50_abstract_weight__26_emotional_amygdala_negative,0.02253865624259616
LDA50_abstract_weight__27_disorder_adhd_group,-0.055038255125140406
LDA50_abstract_weight__28_social_empathy_moral,0.027530975795802798
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.03327465820166964
LDA50_abstract_weight__30_decision_making_risk,0.013066767426423737
LDA50_abstract_weight__31_model_models_prediction,-0.04065772336843769
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.02884648204219753
LDA50_abstract_weight__33_memory_retrieval_encoding,0.062371572586803384
LDA50_abstract_weight__34_frequency_hz_ms,-0.06162513714910899
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0722665611388139
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.033815511399820725
LDA50_abstract_weight__37_language_reading_word,0.031991900762924456
LDA50_abstract_weight__38_semantic_category_representations,0.00172719519617374
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028852533054505986
LDA50_abstract_weight__40_face_faces_facial,-0.03712386183521946
LDA50_abstract_weight__41_imagery_mental_events,0.06691320113881845
LDA50_abstract_weight__42_visual_cortex_sensory,-0.01721394440033141
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012600225000903695
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0032200304962909944
LDA50_abstract_weight__45_motion_perception_visual,-0.045889558973240735
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01741395129491393
LDA50_abstract_weight__47_attention_attentional_target,0.015852082284041516
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04782709740502742
LDA50_abstract_weight__49_depression_mdd_state,-0.0785738347983791
