feature,r
LDA50_abstract_weight__0_network_state_resting,0.020313121514755405
LDA50_abstract_weight__1_anxiety_trait_personality,-0.028156795643774594
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.00312585270500038
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.02697468592033552
LDA50_abstract_weight__4_stimulus_time_repetition,-0.005105230228366945
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.043871042312552073
LDA50_abstract_weight__6_auditory_speech_temporal,0.02563218366943639
LDA50_abstract_weight__7_reward_feedback_striatum,-0.023476666884197465
LDA50_abstract_weight__8_mpfc_social_medial,0.04682189090686329
LDA50_abstract_weight__9_memory_working_wm,0.03776128250967883
LDA50_abstract_weight__10_food_taste_weight,-0.020250115638600578
LDA50_abstract_weight__11_learning_training_practice,-0.0073184422678163955
LDA50_abstract_weight__12_women_men_sex,-0.003372018469400808
LDA50_abstract_weight__13_fear_threat_smokers,-0.012220754839880749
LDA50_abstract_weight__14_disease_ad_pd,-0.024060357010126265
LDA50_abstract_weight__15_task_performance_cognitive,0.049337389223565745
LDA50_abstract_weight__16_response_inhibition_control,0.021885006627055514
LDA50_abstract_weight__17_motor_cortex_hand,0.02053751728982693
LDA50_abstract_weight__18_number_ips_numerical,-0.0014218232339673737
LDA50_abstract_weight__19_action_actions_observation,0.045231478742424794
LDA50_abstract_weight__20_control_conflict_task,0.013258326086999473
LDA50_abstract_weight__21_matter_volume_structural,-0.09735314340880505
LDA50_abstract_weight__22_method_group_approach,-0.07008109587015629
LDA50_abstract_weight__23_asd_autism_group,0.022446260813273666
LDA50_abstract_weight__24_age_adults_older,0.012491301798902994
LDA50_abstract_weight__25_spatial_body_human,-0.04915398878956338
LDA50_abstract_weight__26_emotional_amygdala_negative,0.020620943792124247
LDA50_abstract_weight__27_disorder_adhd_group,-0.05718698723513849
LDA50_abstract_weight__28_social_empathy_moral,0.02050259176271716
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04184593582113277
LDA50_abstract_weight__30_decision_making_risk,0.00796513216741781
LDA50_abstract_weight__31_model_models_prediction,-0.03980292634739389
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0226399327635446
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06306656728771458
LDA50_abstract_weight__34_frequency_hz_ms,-0.06528496339770998
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07826840108153799
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.042444748546723136
LDA50_abstract_weight__37_language_reading_word,0.07685499002303327
LDA50_abstract_weight__38_semantic_category_representations,0.0174527944728965
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028422568256386466
LDA50_abstract_weight__40_face_faces_facial,-0.02205689794601446
LDA50_abstract_weight__41_imagery_mental_events,0.05565747959179255
LDA50_abstract_weight__42_visual_cortex_sensory,-0.004159034447639956
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.017833979854642485
LDA50_abstract_weight__44_eye_sleep_gaze,-0.007342021555169965
LDA50_abstract_weight__45_motion_perception_visual,-0.03545676389770054
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.007597040472316617
LDA50_abstract_weight__47_attention_attentional_target,0.018885479323368058
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.047324693783359885
LDA50_abstract_weight__49_depression_mdd_state,-0.09057607218342671
