feature,r
LDA50_abstract_weight__0_network_state_resting,0.023646806087147674
LDA50_abstract_weight__1_anxiety_trait_personality,-0.012524255822500132
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.036876855364384654
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.06957716700845089
LDA50_abstract_weight__4_stimulus_time_repetition,-0.01092108592911512
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.027890602693756192
LDA50_abstract_weight__6_auditory_speech_temporal,0.09105330924173388
LDA50_abstract_weight__7_reward_feedback_striatum,-0.010905319394107691
LDA50_abstract_weight__8_mpfc_social_medial,0.04756379133897599
LDA50_abstract_weight__9_memory_working_wm,0.009923036236706033
LDA50_abstract_weight__10_food_taste_weight,-0.006691462453170205
LDA50_abstract_weight__11_learning_training_practice,-0.005893152185788418
LDA50_abstract_weight__12_women_men_sex,-0.0005586520674270295
LDA50_abstract_weight__13_fear_threat_smokers,0.005326414879615375
LDA50_abstract_weight__14_disease_ad_pd,-0.02001431853111663
LDA50_abstract_weight__15_task_performance_cognitive,0.023808501587605866
LDA50_abstract_weight__16_response_inhibition_control,0.017648986763492004
LDA50_abstract_weight__17_motor_cortex_hand,0.037948646413477595
LDA50_abstract_weight__18_number_ips_numerical,-0.024954091622395647
LDA50_abstract_weight__19_action_actions_observation,0.009979403368876167
LDA50_abstract_weight__20_control_conflict_task,0.0015310074371061091
LDA50_abstract_weight__21_matter_volume_structural,-0.07715513701642605
LDA50_abstract_weight__22_method_group_approach,-0.06090856176296823
LDA50_abstract_weight__23_asd_autism_group,0.025382331345238717
LDA50_abstract_weight__24_age_adults_older,0.010102739277137347
LDA50_abstract_weight__25_spatial_body_human,-0.07654157793742056
LDA50_abstract_weight__26_emotional_amygdala_negative,0.04604303559239563
LDA50_abstract_weight__27_disorder_adhd_group,-0.0498680158881505
LDA50_abstract_weight__28_social_empathy_moral,0.02911305256857462
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.02698399528066919
LDA50_abstract_weight__30_decision_making_risk,0.010276648295812747
LDA50_abstract_weight__31_model_models_prediction,-0.04007266777500386
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.05739031381525989
LDA50_abstract_weight__33_memory_retrieval_encoding,0.035900161260029616
LDA50_abstract_weight__34_frequency_hz_ms,-0.06210748957897445
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06500682138882033
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.023508389695053103
LDA50_abstract_weight__37_language_reading_word,0.058018278156575585
LDA50_abstract_weight__38_semantic_category_representations,-0.00653839232953374
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.018832566056984027
LDA50_abstract_weight__40_face_faces_facial,-0.02910900526345049
LDA50_abstract_weight__41_imagery_mental_events,0.03706582429602021
LDA50_abstract_weight__42_visual_cortex_sensory,-0.046082663539164355
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.018067592082094252
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0206045923585585
LDA50_abstract_weight__45_motion_perception_visual,-0.0651241225729504
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.003958341928464904
LDA50_abstract_weight__47_attention_attentional_target,-0.020166598937668874
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.03052722434424902
LDA50_abstract_weight__49_depression_mdd_state,-0.07579679709431993
