feature,r
LDA50_abstract_weight__0_network_state_resting,0.014610221139550876
LDA50_abstract_weight__1_anxiety_trait_personality,-0.03209908510613852
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.006222378334834411
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.017394068999236612
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009478795960234201
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04926119201334335
LDA50_abstract_weight__6_auditory_speech_temporal,0.033123474123498274
LDA50_abstract_weight__7_reward_feedback_striatum,-0.026606740047316495
LDA50_abstract_weight__8_mpfc_social_medial,0.05065059728833433
LDA50_abstract_weight__9_memory_working_wm,0.04396227112624319
LDA50_abstract_weight__10_food_taste_weight,-0.020747223669507635
LDA50_abstract_weight__11_learning_training_practice,-0.0008929499275852477
LDA50_abstract_weight__12_women_men_sex,-0.005865628311917999
LDA50_abstract_weight__13_fear_threat_smokers,-0.017325682847134833
LDA50_abstract_weight__14_disease_ad_pd,-0.028762831605930857
LDA50_abstract_weight__15_task_performance_cognitive,0.055765845394362516
LDA50_abstract_weight__16_response_inhibition_control,0.031346989578175256
LDA50_abstract_weight__17_motor_cortex_hand,0.0437116690208595
LDA50_abstract_weight__18_number_ips_numerical,0.001970422834272932
LDA50_abstract_weight__19_action_actions_observation,0.05768593793109115
LDA50_abstract_weight__20_control_conflict_task,0.01447516496698613
LDA50_abstract_weight__21_matter_volume_structural,-0.09972842527300196
LDA50_abstract_weight__22_method_group_approach,-0.07464450404749189
LDA50_abstract_weight__23_asd_autism_group,0.024700041287033132
LDA50_abstract_weight__24_age_adults_older,0.006313045330410795
LDA50_abstract_weight__25_spatial_body_human,-0.03653702462667462
LDA50_abstract_weight__26_emotional_amygdala_negative,0.015835592761497267
LDA50_abstract_weight__27_disorder_adhd_group,-0.059069827691360224
LDA50_abstract_weight__28_social_empathy_moral,0.027734781720416945
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.041997948722693385
LDA50_abstract_weight__30_decision_making_risk,0.006651140662873876
LDA50_abstract_weight__31_model_models_prediction,-0.03803554593038895
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.01509009307006244
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04237641780980189
LDA50_abstract_weight__34_frequency_hz_ms,-0.06020339605314011
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07698882239745085
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04131191094021751
LDA50_abstract_weight__37_language_reading_word,0.04766950006095083
LDA50_abstract_weight__38_semantic_category_representations,0.0031641828435612705
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.028481564283885246
LDA50_abstract_weight__40_face_faces_facial,-0.019427843386486173
LDA50_abstract_weight__41_imagery_mental_events,0.05637776275813977
LDA50_abstract_weight__42_visual_cortex_sensory,0.0017599203479546676
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.015145017004555002
LDA50_abstract_weight__44_eye_sleep_gaze,0.005436872372001312
LDA50_abstract_weight__45_motion_perception_visual,-0.02651804749387611
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.009700269664376775
LDA50_abstract_weight__47_attention_attentional_target,0.03538520945877789
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04666092592138041
LDA50_abstract_weight__49_depression_mdd_state,-0.08941531604355234
