feature,r
LDA50_abstract_weight__0_network_state_resting,0.020144029825155778
LDA50_abstract_weight__1_anxiety_trait_personality,-0.026364704976649885
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.0024017388642010203
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.017137572476661585
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0050626894554140186
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0510707383127975
LDA50_abstract_weight__6_auditory_speech_temporal,0.04351728369188141
LDA50_abstract_weight__7_reward_feedback_striatum,-0.036667025367010525
LDA50_abstract_weight__8_mpfc_social_medial,0.056851027548016
LDA50_abstract_weight__9_memory_working_wm,0.03055613385524976
LDA50_abstract_weight__10_food_taste_weight,-0.024681318028469637
LDA50_abstract_weight__11_learning_training_practice,-0.004826797505877012
LDA50_abstract_weight__12_women_men_sex,-0.007972196065138064
LDA50_abstract_weight__13_fear_threat_smokers,-0.019597994802160235
LDA50_abstract_weight__14_disease_ad_pd,-0.021355636929408867
LDA50_abstract_weight__15_task_performance_cognitive,0.046335624402672415
LDA50_abstract_weight__16_response_inhibition_control,0.017609712451245686
LDA50_abstract_weight__17_motor_cortex_hand,0.04617846519008896
LDA50_abstract_weight__18_number_ips_numerical,-0.0002239706673731703
LDA50_abstract_weight__19_action_actions_observation,0.05898021555017499
LDA50_abstract_weight__20_control_conflict_task,0.004395210156855655
LDA50_abstract_weight__21_matter_volume_structural,-0.09754096712687223
LDA50_abstract_weight__22_method_group_approach,-0.06888157530778584
LDA50_abstract_weight__23_asd_autism_group,0.025675040122969027
LDA50_abstract_weight__24_age_adults_older,0.005588099807558563
LDA50_abstract_weight__25_spatial_body_human,-0.038641218485336803
LDA50_abstract_weight__26_emotional_amygdala_negative,0.01567480335275848
LDA50_abstract_weight__27_disorder_adhd_group,-0.06415137721021787
LDA50_abstract_weight__28_social_empathy_moral,0.0216902275476275
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04314124543229167
LDA50_abstract_weight__30_decision_making_risk,0.00349784692102417
LDA50_abstract_weight__31_model_models_prediction,-0.040192182570215194
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.029817498180112607
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05099050112617409
LDA50_abstract_weight__34_frequency_hz_ms,-0.06059768964471378
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07699297797856752
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.045714546462729225
LDA50_abstract_weight__37_language_reading_word,0.06405965408813788
LDA50_abstract_weight__38_semantic_category_representations,0.016439859767442312
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02467822645465713
LDA50_abstract_weight__40_face_faces_facial,-0.0269104921905084
LDA50_abstract_weight__41_imagery_mental_events,0.05171405439905113
LDA50_abstract_weight__42_visual_cortex_sensory,0.004135039862952455
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.013097796912679524
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0033837983164717246
LDA50_abstract_weight__45_motion_perception_visual,-0.031181821459095763
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.008651867650295294
LDA50_abstract_weight__47_attention_attentional_target,0.021702588687199938
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.0389108419266728
LDA50_abstract_weight__49_depression_mdd_state,-0.08716907075200868
